name,category,code,unit,brand,vendor,image_url,is_active,created_by,quantity,branch,description
DALLAS GREEN,TPL,TPL-2124,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SKY BLUE,TPL,TPL-251,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ROYAL BLUE,TPL,TPL-252,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NAVY BLUE,TPL,TPL-255,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TURQUOISE BLUE,TPL,TPL-257,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
OPAQUE WHITE,TPL,TPL-271,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BRILLIANT WHITE,TPL,TPL-272,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LITHO BACKUP WHITE,TPL,TPL-276,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DENSE BLACK,TPL,TPL-281,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT LN. YELLOW,TPL,TPL-501,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT GN YELLOW,TPL,TPL-502,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT ORANGE,TPL,TPL-511,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT RED,TPL,TPL-521,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT MAJENTHA,TPL,TPL-531,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT GREEN,TPL,TPL-561,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLOUROSCENT CURABLE REDUCER,TPL,TPL-901,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXOPLAST TPL WHITE,TPL,TPL-1015,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
USA TRANSFER GEL,TPL,TPL1002,KG,MICRO-INKS,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
100 MICRON FILM,PRINTING ADD ON,2172,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
150 MICRON FILM,PRINTING ADD ON,8101,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
200 MICRON FILM,PRINTING ADD ON,8102,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
250 MICRON FILM,PRINTING ADD ON,8103,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
300 MICRON FILM,PRINTING ADD ON,8104,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
400 MICRON FILM ,PRINTING ADD ON,8105,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
50 MICRON FILM,PRINTING ADD ON,8106,SHEET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
YELLOW GGP,W/B,8107,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
YELLOW RMP (Golden),W/B,8108,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ORANGE KCG,W/B,8109,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RED KC BG (DARK RED),W/B,8110,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RED GRE,W/B,8111,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
VIOLET KCB,W/B,8112,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NAVY BLUE KCB,W/B,8113,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TURQUOISE BLUE KCBD,W/B,8114,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLUE KB,W/B,8115,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GREEN KC G,W/B,8116,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLACK KCG,W/B,8117,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLACK KCNG,W/B,8118,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RED VIOLET,W/B,8119,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
RUBINE RED,W/B,8120,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLACK KC HFT,W/B,8121,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ORANGE KC RR,W/B,8122,KG,IMPERON,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
A3 FILM,SCREEN MAKING ACCESSORIES,8170,NOS,TECHNOVA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
A4 FILM,SCREEN MAKING ACCESSORIES,8171,NOS,TECHNOVA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BOOSTER,SCREEN MAKING ACCESSORIES,8172,LITRE,TECHNOVA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIXER 9,SCREEN MAKING ACCESSORIES,8173,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HARDNER A+B,SCREEN MAKING ACCESSORIES,8174,SET,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SPONGE (PER PIECE),SCREEN MAKING ACCESSORIES,8175,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
DECOAT POWDER,SCREEN MAKING ACCESSORIES,8176,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
AMMONIUM BICROMATE,SCREEN MAKING ACCESSORIES,8177,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CLAMP (PER INCH),SCREEN MAKING ACCESSORIES,8178,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
KRAFT (1 QUIRE),SCREEN MAKING ACCESSORIES,8179,QUIRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FLEX KIWIK,SCREEN MAKING ACCESSORIES,8180,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYFIX,SCREEN MAKING ACCESSORIES,8181,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BELL PIN,SCREEN MAKING ACCESSORIES,8182,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLADE BOX BIG SIZE,SCREEN MAKING ACCESSORIES,8183,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLADE BOX SMALL SIZE,SCREEN MAKING ACCESSORIES,8184,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CUTTER SMALL,SCREEN MAKING ACCESSORIES,8185,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CUTTER BIG,SCREEN MAKING ACCESSORIES,8186,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ELECTRIC MIXER,SCREEN MAKING ACCESSORIES,8187,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HOT AIR GUN (DONG CHENG),SCREEN MAKING ACCESSORIES,8188,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
MIXER ROD,SCREEN MAKING ACCESSORIES,8189,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
INDOCOL,SCREEN MAKING ACCESSORIES,8190,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
REECOL,SCREEN MAKING ACCESSORIES,8191,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ALFA REDUCER,SCREEN MAKING ACCESSORIES,8192,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ALFA CHROMO WASH,SCREEN MAKING ACCESSORIES,8193,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NC THINNER (1 LIT.),SCREEN MAKING ACCESSORIES,8194,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CS5 WR BLUE,SCREEN MAKING ACCESSORIES,8195,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CS5 WR RED,SCREEN MAKING ACCESSORIES,8196,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CS5 WR VIOLET,SCREEN MAKING ACCESSORIES,8197,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SENSITIZERS,SCREEN MAKING ACCESSORIES,8198,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
CS5 WR/25 KG,SCREEN MAKING ACCESSORIES,8199,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
IMAGE MATT,SCREEN MAKING ACCESSORIES,8200,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SHEBRO 234 COATING,SCREEN MAKING ACCESSORIES,8201,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXTILE DW,SCREEN MAKING ACCESSORIES,8202,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ULANO QTX,SCREEN MAKING ACCESSORIES,8203,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PAPER GUM TAPE,SCREEN MAKING ACCESSORIES,8204,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PHOTOSOL VIOLET,SCREEN MAKING ACCESSORIES,8205,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PHOTOTEX CTS,SCREEN MAKING ACCESSORIES,8206,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SHEBRO SPT HV,SCREEN MAKING ACCESSORIES,8207,NOS,PHOTOKINA,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PVA POWDER,SCREEN MAKING ACCESSORIES,8208,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SCREEN OPENER,SCREEN MAKING ACCESSORIES,8209,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SILICONE EXTRA,SCREEN MAKING ACCESSORIES,8210,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEEPAL (1 LIT.),PRINTING ADD ON,8211,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEEPAL (10 LIT.),PRINTING ADD ON,8212,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ODAM (PER INCH),SCREEN MAKING ACCESSORIES,8213,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EMERY SHEET,SCREEN MAKING ACCESSORIES,8214,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
STAG BOND (1 LIT.),SCREEN MAKING ACCESSORIES,8215,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
STAG BOND (5 LIT.),SCREEN MAKING ACCESSORIES,8216,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EZYCOAT 828 (10 LIT.),SCREEN MAKING ACCESSORIES,8217,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
EZYCOAT 828 (1 LIT.),SCREEN MAKING ACCESSORIES,8218,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (MACHINE),SCREEN MAKING ACCESSORIES,8219,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE SCRAPPER (PER INCH) (MACHINE),SCREEN MAKING ACCESSORIES,8220,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (TABLE SCRAPPER),SCREEN MAKING ACCESSORIES,8221,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (V SHAPE),SCREEN MAKING ACCESSORIES,8222,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) 1 INCH,SCREEN MAKING ACCESSORIES,8223,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE RUBBER (PER INCH) U SHAPE,SCREEN MAKING ACCESSORIES,8224,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) 10 MM,SCREEN MAKING ACCESSORIES,8225,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (WHITE V SHAPE SCRAPPER) W/B,SCREEN MAKING ACCESSORIES,8226,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (RED V SHAPE SCRAPPER),SCREEN MAKING ACCESSORIES,8227,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SQUEEZEE (PER INCH) (WHITE V SHAPE SCRAPPER),SCREEN MAKING ACCESSORIES,8228,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ALMINIUM SQUEEZEE (PER INCH),SCREEN MAKING ACCESSORIES,8229,INCH,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FUSING PAPER (KG),SCREEN MAKING ACCESSORIES,8230,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FUSING PAPER (IMPORTED),SCREEN MAKING ACCESSORIES,8231,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
IP OIL,SCREEN MAKING ACCESSORIES,8232,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LILLY PIN,SCREEN MAKING ACCESSORIES,8233,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"LIQUID AMMONIA (PER LIT, 35 LIT PACKING)",SCREEN MAKING ACCESSORIES,8234,LITRE,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LIQUID AMMONIA (450 ML),SCREEN MAKING ACCESSORIES,8235,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PACKING TAPE 1”,SCREEN MAKING ACCESSORIES,8236,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PACKING TAPE 2”,SCREEN MAKING ACCESSORIES,8237,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PACKING TAPE 3”,SCREEN MAKING ACCESSORIES,8238,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PATTI,SCREEN MAKING ACCESSORIES,8239,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SCALE (24 INCHES),SCREEN MAKING ACCESSORIES,8240,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SCALE (12 INCHES),SCREEN MAKING ACCESSORIES,8241,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SCALE (6 INCHES),SCREEN MAKING ACCESSORIES,8242,NOS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TRACING FILM,SCREEN MAKING ACCESSORIES,8243,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
WHITE OIL,SCREEN MAKING ACCESSORIES,8244,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FUSING BED – SILICON,SCREEN MAKING ACCESSORIES,8245,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FUSING BED – RUBBER,SCREEN MAKING ACCESSORIES,8246,PCS,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 20,SCREEN MAKING ACCESSORIES,8247,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 40,SCREEN MAKING ACCESSORIES,8248,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 60,SCREEN MAKING ACCESSORIES,8249,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 80,SCREEN MAKING ACCESSORIES,8250,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 100,SCREEN MAKING ACCESSORIES,8251,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 120,SCREEN MAKING ACCESSORIES,8252,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 120 NEW,SCREEN MAKING ACCESSORIES,8253,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 120 SPL,SCREEN MAKING ACCESSORIES,8254,MTR,RESHMI,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 140,SCREEN MAKING ACCESSORIES,8255,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 140 BLUE ,SCREEN MAKING ACCESSORIES,8256,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 140 SPL,SCREEN MAKING ACCESSORIES,8257,MTR,RESHMI,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 160,SCREEN MAKING ACCESSORIES,8258,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 160 SPL,SCREEN MAKING ACCESSORIES,8259,MTR,RESHMI,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 180,SCREEN MAKING ACCESSORIES,8260,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 200,SCREEN MAKING ACCESSORIES,8261,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NYLON MESH 200 SPL,SCREEN MAKING ACCESSORIES,8262,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 40,SCREEN MAKING ACCESSORIES,8263,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 60,SCREEN MAKING ACCESSORIES,8264,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 80,SCREEN MAKING ACCESSORIES,8265,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 100,SCREEN MAKING ACCESSORIES,8266,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 120,SCREEN MAKING ACCESSORIES,8267,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 140,SCREEN MAKING ACCESSORIES,8268,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 160,SCREEN MAKING ACCESSORIES,8269,MTR,RESHMI,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 180,SCREEN MAKING ACCESSORIES,8270,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
POLYESTER MESH 200,SCREEN MAKING ACCESSORIES,8271,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 80,SCREEN MAKING ACCESSORIES,8272,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 100,SCREEN MAKING ACCESSORIES,8273,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 120,SCREEN MAKING ACCESSORIES,8274,MTR,DATT,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 140,SCREEN MAKING ACCESSORIES,8275,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 160,SCREEN MAKING ACCESSORIES,8276,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 180,SCREEN MAKING ACCESSORIES,8277,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
SULZAR MESH 200,SCREEN MAKING ACCESSORIES,8278,MTR,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
10T POLYESTER (25 MESH),SCREEN MAKING ACCESSORIES,8279,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
12T POLYESTER (30 MESH),SCREEN MAKING ACCESSORIES,8280,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
15T POLYESTER (40 MESH),SCREEN MAKING ACCESSORIES,8281,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
18T POLYESTER (45 MESH),SCREEN MAKING ACCESSORIES,8282,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
24T POLYESTER (60 MESH),SCREEN MAKING ACCESSORIES,8283,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
32T POLYESTER (80 MESH),SCREEN MAKING ACCESSORIES,8284,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
40T POLYESTER (100 MESH),SCREEN MAKING ACCESSORIES,8285,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
48T POLYESTER (120 MESH),SCREEN MAKING ACCESSORIES,8286,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"54T, 55T POLYESTER (140 MESH)",SCREEN MAKING ACCESSORIES,8287,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"62T, 64T POLYESTER (160 MESH)",SCREEN MAKING ACCESSORIES,8288,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
72T POLYESTER (180 MESH),SCREEN MAKING ACCESSORIES,8289,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
80T POLYESTER (200 MESH),SCREEN MAKING ACCESSORIES,8290,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
120T POLYESTER YELLOW (300 MESH),SCREEN MAKING ACCESSORIES,8291,MTR,IMPORTED,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
A101 TRANSFER HD WHITE WB,W/B,8292,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B102 TRANSFER CLEAR HD WB,W/B,8293,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
A103 TRANSFER MIDDLE CLEAR WB,W/B,8294,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
A104 HOT MELT GLUE WB,W/B,8295,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
3280 TABLE WHITE ,W/B,8296,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
3280 MACHINE WHITE,W/B,8297,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
STRETCH KHADI (MACHINE WHITE),W/B,8298,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ANTEX XP 50 MACHINE ,W/B,8299,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
3100 CLEAR TABLE,W/B,8300,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TABLE STONE CLEAR ,W/B,8301,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ECOTECH WHITE ,W/B,8302,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ECOTECH COLOURS,W/B,8303,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ECOSOL E1 WHITE,W/B,8304,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ECOSOL E1 CLEAR,W/B,8305,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GENISIS WHITE (POLYESTER),W/B,8306,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GENESIS CLEAR (POLYESTER),W/B,8307,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GENESIS THICKNER,W/B,8308,KG,CSC,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TABLE READY BLACK,W/B,8309,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
COLOUR BASE,W/B,8310,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
BLACK,W/B,8311,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ORANGE,W/B,8312,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GREEN,W/B,8313,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
"CRIMSON RED, LAKE RED, BLOOD RED",W/B,8314,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
FIRE RED,W/B,8315,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
GOLDEN YELLOW,W/B,8316,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
LEMON YELLOW,W/B,8317,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ROYAL BLUE,W/B,8318,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
NAVY BLUE,W/B,8319,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TURQUISE BLUE,W/B,8320,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
VIOLET,W/B,8321,KG,DUCOL,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
AUTO CRACK WHITE,W/B,8322,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
AUTO CRACK WHITE NEW,W/B,8323,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
AUTO CRACK BASE COAT,W/B,8324,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
PEARL PASTE,W/B,8325,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
HI SELF SHINE PEARL PASTE,W/B,8326,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
TEXPRINT MCK (MANUAL CRACK),W/B,8327,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ZAQ 10191 TRANS INK,W/B,8328,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
B2 SILVER SIMMER M/C,W/B,8329,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
ANTI FOIL GEL WITH FIXER,W/B,8330,KG,-,null,,true,Sreeram,0,SREE RAM DYES & CHEMICALS,
